uttid,missing_texts,missing_count,total_segments,asr_result_raw
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-70,['| 一包沙发猫蒜香花生多少克？ |  | 五香蛋在哪里放着? |  | 一本本子铺英语本2200多少钱？'],1,1,"[{""asr_result"": ""一包沙发猫蒜香花生多少克？"", ""start_time"": 1.0, ""end_time"": 3.906}, {""asr_result"": ""五香蛋在哪里放着？"", ""start_time"": 4.906, ""end_time"": 6.582}, {""asr_result"": ""一本本子铺英语本 2200 多少钱？"", ""start_time"": 7.581, ""end_time"": 10.673}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-71,['| 芝麻味的贵妃糕是什么品牌的？ |  | 永和甜豆浆粉350g零售价多少钱？ |  | 一盒好丽友双莓派和一盒皮影贵妃糕一共多少钱？'],1,1,"[{""asr_result"": ""芝麻味的贵妃糕是什么品牌的？"", ""start_time"": 1.0, ""end_time"": 3.687}, {""asr_result"": ""永和甜豆浆粉 350 克，零售价多少钱？"", ""start_time"": 4.687, ""end_time"": 8.195}, {""asr_result"": ""一盒好丽友双莓派和一盒皮影贵妃糕一共多少钱？"", ""start_time"": 9.196, ""end_time"": 14.191}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-72,['| 前边提到A股三大指数强势反攻是在哪天？ |  | 中国电科8日宣布的已完成增持回购旗下上市公司股票超过多少元？ |  | 上海市国资委表示，以市场化和什么化原则推动一批代表性的项目落地？'],1,1,"[{""asr_result"": ""前边提到 A 股三大指数强势反攻是在哪天？"", ""start_time"": 1.0, ""end_time"": 5.312}, {""asr_result"": ""中国电科 8 日宣布的已完成增持回购旗下上市公司股票超过多少元？"", ""start_time"": 6.312, ""end_time"": 12.619}, {""asr_result"": ""上海市国资委表示，以市场化和什么化原则推动一批代表性的项目落地。"", ""start_time"": 13.619, ""end_time"": 20.105}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-73,['| 第一页和第三页，共有几句描述秋天的诗？ |  | 前面提到了苏轼在题西林壁中的哪句诗词？ |  | 定点观察和移步换景是什么？'],1,1,"[{""asr_result"": ""第一页和第三页，共有几句描述秋天的诗？"", ""start_time"": 1.0, ""end_time"": 5.012}, {""asr_result"": ""前面提到了苏轼在《题西林壁》中的哪句诗词？"", ""start_time"": 6.012, ""end_time"": 10.039}, {""asr_result"": ""定点观察和移步换景是什么？"", ""start_time"": 11.039, ""end_time"": 13.54}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-74,['| 一盒60g的京都念慈庵金桔柠檬糖是多少钱？ |  | 一袋60g的溜溜梅绿茶味的青梅和一袋60g的溜溜梅雪梅一共多少钱？ |  | 一袋106g的卫龙大面筋是多少钱？'],1,1,"[{""asr_result"": ""一盒 60 克的京都念慈庵金桔柠檬糖是多少钱？"", ""start_time"": 1.0, ""end_time"": 5.394}, {""asr_result"": ""一袋 60 克的溜溜梅绿茶味的青梅和一袋 60 克的溜溜梅雪梅一共多少钱？"", ""start_time"": 6.394, ""end_time"": 13.212}, {""asr_result"": ""一袋 106 克的卫龙大面筋是多少钱？"", ""start_time"": 14.212, ""end_time"": 18.029}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-75,['| 一袋120g的三只松鼠碧根果是多少钱？ |  | 一袋75g的甘源蟹黄瓜子仁和一袋108g的恰恰焦糖瓜子一共多少钱？ |  | 一袋135g的旺旺大米饼是多少钱？'],1,1,"[{""asr_result"": ""一袋 120 克的 3 只松鼠碧根果是多少钱？"", ""start_time"": 1.0, ""end_time"": 4.554}, {""asr_result"": ""一袋 75 克的甘源蟹黄瓜子仁和一袋 108 克的恰恰焦糖瓜子一共多少钱？"", ""start_time"": 5.554, ""end_time"": 12.714}, {""asr_result"": ""一袋 135 克的旺旺大米饼是多少钱？"", ""start_time"": 13.714, ""end_time"": 17.321}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-76,['| 刚刚33题我选的答案是什么？ |  | 第44题要选什么 ？ |  | 多选题第三题应该怎么做？'],1,1,"[{""asr_result"": ""刚刚 33 题我选的答案是什么？"", ""start_time"": 1.0, ""end_time"": 3.698}, {""asr_result"": ""第 44 题要选什么？"", ""start_time"": 4.698, ""end_time"": 6.573}, {""asr_result"": ""多选题第 3 题应该怎么做？"", ""start_time"": 7.573, ""end_time"": 9.992}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-77,['| 问题求解的第一题我选的答案是什么？ |  | 第6、7题怎么做？ |  | 刚才第9题和12题我选的答案是什么？'],1,1,"[{""asr_result"": ""问题求解的第一题，我选的答案是什么？"", ""start_time"": 1.0, ""end_time"": 3.811}, {""asr_result"": ""第 6、7 题怎么做？"", ""start_time"": 4.811, ""end_time"": 7.081}, {""asr_result"": ""刚才第 9 题和 12 题，我选的答案是什么？"", ""start_time"": 8.081, ""end_time"": 11.567}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-78,['| 第一题我选的答案是什么 ？ |  | 第8题和第10题我写的答案是什么？ |  | 第9题和12题我选的答案是什么？'],1,1,"[{""asr_result"": ""第一题我选的答案是什么？"", ""start_time"": 1.0, ""end_time"": 2.811}, {""asr_result"": ""第 8 题和第 10 题，我写的答案是什么？"", ""start_time"": 3.811, ""end_time"": 6.629}, {""asr_result"": ""第 9 题和 12 题，我选的答案是什么？"", ""start_time"": 7.629, ""end_time"": 10.581}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-79,['| 第一题我选的答案是什么？ |  | 第六题的答案是什么 ？ |  | 第5题和7题我选的答案是什么？'],1,1,"[{""asr_result"": ""第一题我选的答案是什么？"", ""start_time"": 1.0, ""end_time"": 2.825}, {""asr_result"": ""第 6 题的答案是什么？"", ""start_time"": 3.825, ""end_time"": 5.421}, {""asr_result"": ""第 5 题和 7 题我选的答案是什么？"", ""start_time"": 6.421, ""end_time"": 9.053}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-80,"['| 第二题我选的答案是什么？ |  | 上一页第三题PQ+PF的值是多少？ |  | 上一页的5,6,7题我选的答案是什么？']",1,1,"[{""asr_result"": ""第 2 题我选的答案是什么？"", ""start_time"": 1.0, ""end_time"": 2.884}, {""asr_result"": ""上一页第 3 题， PQ 加 PF 的值是多少？"", ""start_time"": 3.884, ""end_time"": 7.763}, {""asr_result"": ""上一页的 567 题我选的答案是什么？"", ""start_time"": 8.763, ""end_time"": 12.857}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-81,['| 刚才第五题我选的答案是什么？ |  | 之前11题和第17题，我选的答案是什么？ |  | 多项选择题的17题19题我选的是什么？'],1,1,"[{""asr_result"": ""刚才第 5 题我选的答案是什么？"", ""start_time"": 1.0, ""end_time"": 3.356}, {""asr_result"": ""之前 11 题和第 17 题，我选的答案是什么？"", ""start_time"": 4.356, ""end_time"": 8.117}, {""asr_result"": ""多项选择题的 17 题、19 题，我选的是什么？"", ""start_time"": 9.117, ""end_time"": 12.625}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-82,['| 公司的注册资本是多少？ |  | 个人股东亲自出席会议的应该有什么证件？ |  | 公司设立的董事会是对什么负责的呢？'],1,1,"[{""asr_result"": ""公司的注册资本是多少？"", ""start_time"": 1.0, ""end_time"": 2.875}, {""asr_result"": ""个人股东亲自出席会议的应该有什么证件？"", ""start_time"": 3.875, ""end_time"": 7.474}, {""asr_result"": ""公司设立的董事会是对什么负责的呢？"", ""start_time"": 8.474, ""end_time"": 11.664}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-83,['| 东城药业公司的营业收入比2023年下降了第三个百分点？ |  | 2013年的7月公司增资了多少？ |  | 发出存货的计价方法是什么？'],1,1,"[{""asr_result"": ""东诚药业公司的营业收入比 2023 年下降了第 3 个百分点。"", ""start_time"": 1.0, ""end_time"": 6.205}, {""asr_result"": ""2013 年的 7 月，公司增资了多少？"", ""start_time"": 7.205, ""end_time"": 9.758}, {""asr_result"": ""发出存货的计价方法是什么？"", ""start_time"": 10.758, ""end_time"": 13.258}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-84,['| 这个文件是哪一年哪一月的？ |  | 传感器应绑定什么地址，控制器应具备什么标识？ |  | 风险评估流程要求有哪些？'],1,1,"[{""asr_result"": ""这个文件是哪一年哪一月的？"", ""start_time"": 1.0, ""end_time"": 3.557}, {""asr_result"": ""传感器应绑定什么地址？控制器应具备什么标识？"", ""start_time"": 4.557, ""end_time"": 9.076}, {""asr_result"": ""风险评估流程要求有哪些？"", ""start_time"": 10.076, ""end_time"": 12.715}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-85,['| 产品的主要功能点都有什么？ |  | 饮食记录功能的用户场景是什么？ |  | Keepland优化了多少个数据统计功能？'],1,1,"[{""asr_result"": ""产品的主要功能点都有什么？"", ""start_time"": 1.0, ""end_time"": 3.161}, {""asr_result"": ""饮食记录功能的用户场景是什么？"", ""start_time"": 4.161, ""end_time"": 7.189}, {""asr_result"": ""KeepLand 优化了多少个数据统计功能？"", ""start_time"": 8.189, ""end_time"": 11.272}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-86,['| 公开征求意见的日期是什么时候？ |  | AC缩写的名称是什么？ |  | 有哪些单元过程应该排除在系统的边界之外？'],1,1,"[{""asr_result"": ""公开征求意见的日期是什么时候？"", ""start_time"": 1.0, ""end_time"": 3.471}, {""asr_result"": ""AC 缩写的名称是什么？"", ""start_time"": 4.471, ""end_time"": 6.555}, {""asr_result"": ""有哪些单元过程应该排除在系统的边界之外？"", ""start_time"": 7.555, ""end_time"": 11.352}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-87,['| 这个药品的修改日期是什么时候的？ |  | 这个药品的使用方法是什么？ |  | 轻度至中度肝功能损害的患者可以用氟维司群吗？'],1,1,"[{""asr_result"": ""这个药品的修改日期是什么时候的？"", ""start_time"": 1.0, ""end_time"": 3.91}, {""asr_result"": ""这个药品的使用方法是什么？"", ""start_time"": 4.91, ""end_time"": 7.183}, {""asr_result"": ""轻度至中度肝功能损害的患者可以用氟维司群吗？"", ""start_time"": 8.183, ""end_time"": 12.384}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-88,['| 我买一个我的世界的拼图和一个草莓熊的拼图要多少钱？ |  | 刚刚的电热蚊香液一盒里有几瓶蚊香液？ |  | 刚才的珍珠手链多少钱？'],1,1,"[{""asr_result"": ""我买一个《我的世界》的拼图和一个草莓熊的拼图要多少钱？"", ""start_time"": 1.0, ""end_time"": 5.114}, {""asr_result"": ""刚刚的电热蚊香液，一盒里有几瓶蚊香液？"", ""start_time"": 6.114, ""end_time"": 10.023}, {""asr_result"": ""刚才的珍珠手链多少钱？"", ""start_time"": 11.023, ""end_time"": 13.101}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-89,['| 刚才的防晒喷雾多少钱一瓶？ |  | 我买一个刚刚的双眼皮贴和一个睫毛夹要多少钱？ |  | 刚才的创可贴一盒里面有几片？'],1,1,"[{""asr_result"": ""刚才的防晒喷雾多少钱一瓶？"", ""start_time"": 1.0, ""end_time"": 3.273}, {""asr_result"": ""我买一个刚刚的双眼皮贴和一个睫毛夹要多少钱？"", ""start_time"": 4.273, ""end_time"": 7.753}, {""asr_result"": ""刚才的创可贴一盒里面有几片？"", ""start_time"": 8.753, ""end_time"": 11.627}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-9,['| 第6题和第7题选什么？ |  | 第11、12题的答案是什么？ |  | 第14题选什么？'],1,1,"[{""asr_result"": ""第 6 题和第 7 题选什么？"", ""start_time"": 1.0, ""end_time"": 3.079}, {""asr_result"": ""第 11、12 题的答案是什么？"", ""start_time"": 4.079, ""end_time"": 6.848}, {""asr_result"": ""第 14 题选什么？"", ""start_time"": 7.847, ""end_time"": 9.719}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-90,['| 刚刚的水枪玩具多少钱一个？ |  | 我买一个刚才的白桃香薰要多少钱？ |  | 我买一双黑色的拖鞋要多少钱？'],1,1,"[{""asr_result"": ""刚刚的水枪玩具多少钱一个？"", ""start_time"": 1.0, ""end_time"": 3.287}, {""asr_result"": ""我买一个刚才的白桃香薰要多少钱？"", ""start_time"": 4.287, ""end_time"": 6.796}, {""asr_result"": ""我买一双黑色的拖鞋要多少钱？"", ""start_time"": 7.796, ""end_time"": 10.398}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-91,['| 我买一个蜡笔小新和一个凯蒂猫的玩偶挂饰一共要多少钱？ |  | 刚才的大耳狗玩偶挂饰多少钱一个？ |  | 我买一个黑色的凯蒂猫漱口杯要多少钱？'],1,1,"[{""asr_result"": ""我买一个蜡笔小新和一个凯蒂猫的玩偶挂饰一共要多少钱？"", ""start_time"": 1.0, ""end_time"": 6.094}, {""asr_result"": ""刚才的大耳狗玩偶挂饰多少钱一个？"", ""start_time"": 7.094, ""end_time"": 10.098}, {""asr_result"": ""我买一个黑色的凯蒂猫漱口杯要多少钱？"", ""start_time"": 11.098, ""end_time"": 14.403}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-92,['| 我刚刚翻开救援信息手册了吗？ |  | 刚刚看到记忆包工坊的招牌鲜肉包是多少钱一笼？ |  | 刚刚上车我说的第一句话是什么？'],1,1,"[{""asr_result"": ""我刚刚翻开救援信息手册了吗？"", ""start_time"": 1.0, ""end_time"": 3.706}, {""asr_result"": ""刚刚看到记忆包工坊的招牌鲜肉包是多少钱一笼？"", ""start_time"": 4.706, ""end_time"": 8.87}, {""asr_result"": ""刚刚上车我说的第一句话是什么？"", ""start_time"": 9.87, ""end_time"": 12.35}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-93,['| 小朋友的面前有一双拖鞋吗？ |  | 几分钟之前小朋友左手抱的是什么卡通角色？ |  | 一共出现了几个气球？'],1,1,"[{""asr_result"": ""小朋友的面前有一双拖鞋吗？"", ""start_time"": 1.0, ""end_time"": 3.495}, {""asr_result"": ""几分钟之前，小朋友左手抱的是什么卡通角色？"", ""start_time"": 4.495, ""end_time"": 8.035}, {""asr_result"": ""一共出现了几个气球？"", ""start_time"": 9.035, ""end_time"": 10.833}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-94,['| 刚你看见的五香羊头肉多少钱一斤？ |  | 刚你看到的那家发廊染发多少钱一位？ |  | 之前，之前你看到的那辆被标记“四月”的电动车，它的车牌是？'],1,1,"[{""asr_result"": ""刚你看见的五香羊头肉多少钱一斤？"", ""start_time"": 1.0, ""end_time"": 4.23}, {""asr_result"": ""刚你看到的那家发廊染发多少钱一位？"", ""start_time"": 5.23, ""end_time"": 8.78}, {""asr_result"": ""之前，之前你看到的那辆被标记 4 月的电动车，它的车牌是。"", ""start_time"": 9.78, ""end_time"": 16.213}]"
vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-95,['| 刚你看到的那家店，豆馅豆包、红果豆包、芝麻糖三角，各买一个的话，多少钱？ |  | 我想去刚才你看到的那家店里买2斤香油，按照2斤香油的单价，我是买一瓶合适，还是买两瓶合适呢？ |  | 今天晚餐我想吃半斤糖醋里脊和半斤豆苗，刚刚咱看的那家店，去买这两样东西，一共要花多少钱？'],1,1,"[{""asr_result"": ""刚你看到的那家店，豆馅豆包、红果豆包、芝麻糖三角，各买一个的话多少钱？"", ""start_time"": 1.0, ""end_time"": 8.388}, {""asr_result"": ""我想去刚才你看到的那家店里买两斤香油，按照两斤香油的单价，我是买一瓶合适还是买两瓶合适呢？"", ""start_time"": 9.388, ""end_time"": 18.103}, {""asr_result"": ""今天晚餐我想吃半斤糖醋里脊和半斤豆苗，刚刚咱看的那家店去买这两样东西一共要花多少钱？"", ""start_time"": 19.103, ""end_time"": 27.922}]"
wangzherongyan-1-v001,['| 我准备选孙膑，除了队友禁掉的英雄，还有哪些英雄能挡我的大？ |  | 我应该给那个技能加点？ |  | 技能的加点策略是什么样的？ |  | 我现在想提升经济，应该怎么去哪里？ |  | 那一条黄色的直线是谁的技能？ |  | 什么英雄冲过来了 |  | 我血条旁的图标是什么意思'],1,1,"[{""asr_result"": ""我准备选孙膑，除了队友禁掉的英雄，还有哪些英雄能挡我的大？"", ""start_time"": 1.0, ""end_time"": 6.358}, {""asr_result"": ""我应该给那个技能加点。"", ""start_time"": 7.358, ""end_time"": 9.192}, {""asr_result"": ""技能的加点策略是什么样的？"", ""start_time"": 10.192, ""end_time"": 12.474}, {""asr_result"": ""我现在想提升经济，应该怎么？去哪里？"", ""start_time"": 13.474, ""end_time"": 16.635}, {""asr_result"": ""那一条黄色的直线是谁的技能？"", ""start_time"": 17.635, ""end_time"": 20.137}, {""asr_result"": ""什么英雄冲过来了？"", ""start_time"": 21.137, ""end_time"": 22.773}, {""asr_result"": ""我血条旁的图标是什么意思？"", ""start_time"": 23.773, ""end_time"": 26.452}]"
wangzherongyan-1-v002,['| 这个小兵我要打掉嘛？ |  | 第一滴血是谁拿到的？ |  | 我为什么才拿75块钱？ |  | 我现在要去帮忙打大龙嘛？ |  | 左边这个蓝白色的鸟是什么？ |  | 我踩在这个地方会有什么效果？ |  | 我要不要去中路帮忙？'],1,1,"[{""asr_result"": ""这个小兵我要打掉吗？"", ""start_time"": 1.0, ""end_time"": 2.88}, {""asr_result"": ""《滴滴血》是谁拿到的？"", ""start_time"": 3.88, ""end_time"": 5.554}, {""asr_result"": ""我为什么才拿 75 块钱？"", ""start_time"": 6.554, ""end_time"": 8.303}, {""asr_result"": ""我现在要去帮忙打大龙吗？"", ""start_time"": 9.304, ""end_time"": 11.199}, {""asr_result"": ""左边这个蓝白色的鸟是什么？"", ""start_time"": 12.199, ""end_time"": 14.681}, {""asr_result"": ""我踩在这个地方会有什么效果？"", ""start_time"": 15.681, ""end_time"": 18.031}, {""asr_result"": ""我要不要去中路帮忙？"", ""start_time"": 19.031, ""end_time"": 20.625}]"
wangzherongyan-1-v003,['| 我现在用的是什么皮肤？ |  | 我血条下面的白色格子有什么作用？ |  | 我这里要交闪现击杀对面狂铁嘛？ |  | 我这波我要不要去支援小龙团？ |  | 我这波兵线一共加了多少经济？ |  | 中路打起来了我来得及去支援嘛？ |  | 这是谁在打龙？'],1,1,"[{""asr_result"": ""我现在用的是什么皮肤？"", ""start_time"": 1.0, ""end_time"": 2.753}, {""asr_result"": ""我血条下面的白色格子有什么作用？"", ""start_time"": 3.753, ""end_time"": 6.628}, {""asr_result"": ""我这里要交闪现击杀对面狂铁吗？"", ""start_time"": 7.628, ""end_time"": 10.625}, {""asr_result"": ""我这波我要不要去支援小龙团？"", ""start_time"": 11.625, ""end_time"": 14.312}, {""asr_result"": ""我这波兵线一共加了多少经济？"", ""start_time"": 15.312, ""end_time"": 18.195}, {""asr_result"": ""中路打起来了，我来得及去支援吗？"", ""start_time"": 19.195, ""end_time"": 21.807}, {""asr_result"": ""这是谁在打龙？"", ""start_time"": 22.807, ""end_time"": 24.281}]"
wangzherongyan-1-v004,['| 分析下我要不要跟闪现？ |  | 说下能不能吃这波线，为什么？ |  | 我怎么没传送过去？ |  | 说说能不能开夏侯惇，为什么？ |  | 我被谁击败了？ |  | 传送条右下方这个图标是啥意思？ |  | 我被谁击飞了？'],1,1,"[{""asr_result"": ""分析下我要不要跟闪现。"", ""start_time"": 1.0, ""end_time"": 3.073}, {""asr_result"": ""说下能不能吃这波线？为什么？"", ""start_time"": 4.073, ""end_time"": 6.892}, {""asr_result"": ""我怎么没传送过去？"", ""start_time"": 7.892, ""end_time"": 9.592}, {""asr_result"": ""说说能不能开夏侯惇？为什么？"", ""start_time"": 10.592, ""end_time"": 13.484}, {""asr_result"": ""我被谁击败了？"", ""start_time"": 14.484, ""end_time"": 15.78}, {""asr_result"": ""传送条右下方这个图标是啥意思？"", ""start_time"": 16.78, ""end_time"": 20.202}, {""asr_result"": ""《我被谁击飞了》"", ""start_time"": 21.202, ""end_time"": 22.555}]"
wangzherongyan-1-v005,['| 这个蓝色的圈是什么？ |  | 司空震的皮肤还挺好看的，叫啥名字？ |  | 我左边这个英雄是谁？ |  | 这个塔是他的哪个技能？ |  | 我这里要不要上去勾引一下？ |  | 这个扇子是谁的技能？'],1,1,"[{""asr_result"": ""这个蓝色的圈是什么？"", ""start_time"": 1.0, ""end_time"": 2.995}, {""asr_result"": ""司空震的皮肤还挺好看的，叫啥名字？"", ""start_time"": 3.995, ""end_time"": 7.233}, {""asr_result"": ""我左边这个英雄是谁？"", ""start_time"": 8.233, ""end_time"": 9.862}, {""asr_result"": ""这个塔是他的哪个技能？"", ""start_time"": 10.862, ""end_time"": 12.892}, {""asr_result"": ""我这里要不要上去勾引一下？"", ""start_time"": 13.892, ""end_time"": 15.919}, {""asr_result"": ""这个扇子是谁的技能？"", ""start_time"": 16.919, ""end_time"": 19.004}]"
wangzherongyan-1-v006,['| 对面这是什么英雄？ |  | 这里我可以直接清线了吗，为什么？ |  | 这里我要上去和他抢野怪嘛？ |  | 那我现在可以去清线嘛？ |  | 这里我要去支援龙团嘛？ |  | 我被谁击飞了？ |  | 这三道波是谁的技能？'],1,1,"[{""asr_result"": ""对面这是什么英雄？"", ""start_time"": 1.0, ""end_time"": 2.5}, {""asr_result"": ""这里我可以直接清线了吗？为什么？"", ""start_time"": 3.5, ""end_time"": 6.526}, {""asr_result"": ""这里我要上去和他抢野怪吗？"", ""start_time"": 7.526, ""end_time"": 9.875}, {""asr_result"": ""那我现在可以去青县吗？"", ""start_time"": 10.875, ""end_time"": 12.776}, {""asr_result"": ""这里我要去支援龙团吗？"", ""start_time"": 13.776, ""end_time"": 15.805}, {""asr_result"": ""我被谁击飞了？"", ""start_time"": 16.805, ""end_time"": 18.152}, {""asr_result"": ""这 3 道波是谁的技能？"", ""start_time"": 19.152, ""end_time"": 21.449}]"
wangzherongyan-1-v007,['| 第几波兵线清理后，我可以去其他路？ |  | 我现在可以离开发育路，去游走吗，为什么？ |  | 为什么下一件装备做圣杯？结合墨子回答 |  | 我为什么在一直回血？ |  | 帮我判断一下对方位置。 |  | 我击败谁获得了蓝buff？'],1,1,"[{""asr_result"": ""第几波兵线清理后，我可以去其他路？"", ""start_time"": 1.0, ""end_time"": 4.413}, {""asr_result"": ""我现在可以离开发育路去游走吗？为什么？"", ""start_time"": 5.413, ""end_time"": 8.716}, {""asr_result"": ""为什么下一件装备做圣杯？结合墨子回答。"", ""start_time"": 9.716, ""end_time"": 13.744}, {""asr_result"": ""我为什么在一直回血？"", ""start_time"": 14.744, ""end_time"": 16.51}, {""asr_result"": ""帮我判断一下对方位置。"", ""start_time"": 17.51, ""end_time"": 19.259}, {""asr_result"": ""我击败谁获得了蓝 buff？"", ""start_time"": 20.259, ""end_time"": 22.399}]"
wangzherongyan-1-v008,['| 这把的元流之子是什么职业？怎么判断的？ |  | 为什么我没有恢复按键啊？ |  | 我可以越塔吗？为啥 |  | 太乙真人怎么没有死亡？ |  | 又没蓝了，你从影刃之足、冷静之靴、疾步之靴、秘法之靴、抵抗之靴中帮我选一个换上，并且简单解释下原因吧 |  | 这两个英雄为什么颜色变浅了？'],1,1,"[{""asr_result"": ""这把的元流之子是什么职业？怎么判断的？"", ""start_time"": 1.0, ""end_time"": 5.195}, {""asr_result"": ""为什么我没有恢复按键啊？"", ""start_time"": 6.195, ""end_time"": 8.008}, {""asr_result"": ""我可以越塔吗？为啥？"", ""start_time"": 9.008, ""end_time"": 10.962}, {""asr_result"": ""太乙真人怎么没有死亡？"", ""start_time"": 11.962, ""end_time"": 14.072}, {""asr_result"": ""又没蓝了，你从影刃之足、冷静之靴、疾步之靴、秘法之靴、抵抗之靴中帮我选一个换上，并且简单解释下原因吧。"", ""start_time"": 15.072, ""end_time"": 26.948}, {""asr_result"": ""这两个英雄为什么颜色变浅了？"", ""start_time"": 27.948, ""end_time"": 30.454}]"
wangzherongyan-1-v009,['| 为啥玩这个英雄都不着急的加2技能？ |  | 我偏向打输出，只选一种绿色的铭文的话，选哪个好？ |  | 说说现在可以传送到对抗路吗，为什么？ |  | 分析下能开大叫队友过来吗？ |  | 这是多给了猪八戒60个金币吗？为啥？ |  | 我可以去下带线吗？ |  | 你认得出来我的小兵皮肤吗？'],1,1,"[{""asr_result"": ""为啥玩这个英雄都不着急的加 2 技能？"", ""start_time"": 1.0, ""end_time"": 4.0}, {""asr_result"": ""我偏向打输出，只选一种绿色的铭文的话，选哪个好？"", ""start_time"": 5.0, ""end_time"": 10.149}, {""asr_result"": ""说说现在可以传送到对抗路吗？为什么？"", ""start_time"": 11.149, ""end_time"": 14.622}, {""asr_result"": ""分析下能开大叫队友过来吗？"", ""start_time"": 15.622, ""end_time"": 18.33}, {""asr_result"": ""这是多给了猪八戒 60 个金币吗？为啥啊？"", ""start_time"": 19.33, ""end_time"": 22.863}, {""asr_result"": ""我可以去下代县吗？"", ""start_time"": 23.863, ""end_time"": 25.491}, {""asr_result"": ""你认得出来我的小兵皮肤吗？"", ""start_time"": 26.491, ""end_time"": 28.563}]"
wangzherongyan-1-v010,['| 我要不要继续跟他打？ |  | 我可以去补这波兵嘛？ |  | 墙角那个隐身的是什么英雄？ |  | 这波兵我可以上去补嘛？ |  | 这是谁啊？跑我们能家二塔去啦？ |  | 最后是谁收割的白起？ |  | 白起过来了，我要和他打嘛？'],1,1,"[{""asr_result"": ""我要不要继续跟他打？"", ""start_time"": 1.0, ""end_time"": 2.626}, {""asr_result"": ""我可以去补这波兵吗？"", ""start_time"": 3.626, ""end_time"": 5.255}, {""asr_result"": ""墙角那个隐身的是什么英雄？"", ""start_time"": 6.255, ""end_time"": 9.144}, {""asr_result"": ""这波兵我可以上去补吗？"", ""start_time"": 10.144, ""end_time"": 12.553}, {""asr_result"": ""这是谁呀？跑我们能加 2 塔去了。"", ""start_time"": 13.553, ""end_time"": 16.362}, {""asr_result"": ""最后是谁收割的白起？"", ""start_time"": 17.362, ""end_time"": 19.567}, {""asr_result"": ""白起过来了，我要和他打吗？"", ""start_time"": 20.567, ""end_time"": 23.038}]"
wangzherongyan-1-v011,['| 我现在要做什么？ |  | 对面进我们野区了，我要去帮忙嘛？ |  | 这里要不要和吕布打一波？ |  | 我刚刚用闪现躲了谁的控制啊？ |  | 吕布有大嘛，怎么判断？ |  | 刚刚是谁传送上去了？ |  | 对面这是什么皮肤？'],1,1,"[{""asr_result"": ""我现在要做什么？"", ""start_time"": 1.0, ""end_time"": 2.196}, {""asr_result"": ""对面进我们野区了，我要去帮忙吗？"", ""start_time"": 3.196, ""end_time"": 5.67}, {""asr_result"": ""这里要不要和吕布打一波？"", ""start_time"": 6.67, ""end_time"": 8.769}, {""asr_result"": ""我刚刚用闪现躲了谁的控制啊？"", ""start_time"": 9.769, ""end_time"": 12.377}, {""asr_result"": ""吕布有大吗？怎么判断？"", ""start_time"": 13.377, ""end_time"": 15.582}, {""asr_result"": ""刚刚是谁传送上去了？"", ""start_time"": 16.582, ""end_time"": 18.662}, {""asr_result"": ""对面这是什么皮肤？"", ""start_time"": 19.662, ""end_time"": 21.266}]"
